"geoid_msa","year","tot_pop","pct_pop_foreign","pct_labor","pct_emp","pct_drove_alone","pct_carpooled","pct_transit","pct_fam_pov","pct_pers_pov","pct_hh_no_vehicle","pct_white","pct_black","pct_asian","pct_hisp","pct_unemp","med_hh_inc","pop_chg"
"19740",2015,2891012,11.9909913898662,55.4422465212874,93.4797170091906,76.0568703277607,9.10320334194393,4.24838139724083,8.62836394314517,11.4338487699117,2.27252602202966,82.398358429505,5.29562264009973,3.786973730998,22.1951926522616,6.47566193769722,71422.5252679939,0.0956613355567346
"19820",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19820",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19820",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19820",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19820",2010,4558805,8.26354713570771,49.870152375458,86.7534484205477,83.5792729015608,8.90606040398745,1.91125891543946,11.5870488209081,14.3128921065937,3.07271313425338,71.3382105178879,21.9407470159395,3.25417650020126,3.69222991551514,13.2228392250086,55396.6741573034,0
"19820",2011,4532921,8.31938169670286,49.8046403191231,85.855661870644,83.4196473973405,8.86758094835538,2.02753694582368,12.5030622417642,15.3111015391621,3.16928091180058,71.3575415499189,21.9005655955619,3.27815516749575,3.78245563953133,14.1226082117157,55020.2331334333,-0.0056778037226861
"19820",2012,4515612,8.41234809368033,49.7907038957289,85.5122888713663,83.1027441463084,9.04132215079595,2.08544068888115,13.1916987110496,16.0279546604093,3.31175486290673,71.2927909439518,21.8986678217703,3.29655501845597,3.85473982264198,14.4673816583426,54224.8516853933,-0.00947463205818191
"19820",2013,4506823,8.57936954701793,49.6448606923325,85.4399379599695,83.0795307914245,9.04853068336609,2.06897419756667,13.6506523553288,16.5310862441236,0,0,0,0,0,14.5404473358364,53893.7687687688,-0.0114025495716531
"19820",2014,4503542,8.65680835218146,49.6749669482376,86.8241782136778,82.9928302878046,9.081004773576,2.09606398696848,13.8409966199938,16.65808705681,3.43061083920168,0,0,0,0,13.1558819256525,54514.4376876877,-0.0121222557227168
"19820",2015,4506145,8.85539635320213,49.651309489597,88.6960613834288,83.0126026792303,9.01287419734607,2.01771383299916,13.772341014326,16.5638912862325,3.48630592224618,0,0,0,0,11.2775524261579,54991.5728228228,-0.011551272756786
"24340",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24340",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24340",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24340",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24340",2010,1178596,5.55304786372939,52.1323676645772,90.7049538309449,82.5134530407366,9.16376943414028,1.04816052319879,9.3420780318277,12.7222093915133,1.96717110867507,86.6424117339614,5.50615817464169,1.91292045790076,7.62252052442058,9.29504616905505,52085.4285714286,0
"24340",2011,1183169,5.56006791929133,52.0073632760831,90.1733902831557,82.4264579278193,9.3489919867745,1.10193657879813,9.85115110351945,13.4515884036854,2.0421427539092,86.6666956284352,5.62026312386481,1.90408251061345,7.71959652424971,9.82660971684427,52754.2163265306,0.00388004031915941
"24340",2012,1189319,5.48843497833634,51.8663201378268,89.9236674225245,82.520763815259,9.20977803263885,1.15152276218576,10.3598587931413,14.0022573422269,2.17561478459522,87.023556169539,5.61824371762328,1.9132811297894,7.82848689039694,10.0763325774755,53024.1102040816,0.00909811334842474
"24340",2013,1195133,5.56682812707874,51.6853772760019,89.9174993769872,82.504181459302,9.15032979593066,1.1989112508817,10.3830063264925,14.2100093462401,0,0,0,0,0,10.0825006230128,53364.5020408163,0.0140311014121887
"24340",2014,1203620,5.71077250294944,51.5957694288895,91.0999904814868,82.4833730745584,9.00576793340091,1.29112103487812,10.0986568019807,14.0898967282033,2.23799870390987,0,0,0,0,8.90000951851322,54617.0244897959,0.0212320421925749
"24340",2015,1214851,5.81725660183842,51.6994265140334,92.44114457374,82.3374147940776,9.15759093090428,1.35060530056772,9.73301120878198,13.8317532767393,2.22718670849347,0,0,0,0,7.55885542625999,55244.6040816326,0.0307611768578885
"25540",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25540",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25540",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25540",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25540",2010,1430701,11.2792260577158,54.559408290062,92.3707662550354,80.887466423802,8.2774574142326,2.84947420879695,6.69448689838058,9.35183591819674,3.00936394117289,80.1055751690954,8.94660631396777,3.40343908335844,10.8708113714885,7.36341999352387,69564.3836858006,0
"25540",2011,1435588,11.3423210559018,54.7848686391917,91.5787921498841,80.4339956171269,8.32102525237046,3.12510943251128,7.25951777250855,9.59204381758555,3.05575137156343,79.907179845471,9.1379532985787,3.53780304655653,11.1693329144574,8.18207238785235,71269.5377643504,0.00341580805493251
"25540",2012,1441027,11.534898374562,54.8283272971291,91.1069186558893,80.5115469037013,8.25913081434283,3.16111266478699,7.40912821203211,9.83368118709781,3.09244726157109,79.9568231545974,9.30399055673488,3.66511883538615,11.4585419287772,8.73617935684745,72018.0996978852,0.00721744096075979
"25540",2013,1444253,11.6923419927118,54.8986223327907,90.52664167531,80.6859437370045,8.07833378223899,3.26108313432619,7.86623029344582,10.1044387652302,3.11579757840212,75.9435569806675,9.43242112012231,3.69838359345627,11.7211731601042,9.29513470320543,72075.6495468278,0.00947227967269192
"25540",2014,1445761,11.650127510702,54.9474636540894,90.7332137389576,80.8881641571463,7.82341216840128,3.1921399871763,7.66012100201901,10.4842581173513,3.20488656147178,75.8801348908983,9.49986927299879,3.81646904294693,11.964941992487,9.15010030810824,72733.9093655589,0.0105263084320204
"25540",2015,1445113,11.9358140159282,54.8477523902975,91.4734351206079,80.7354309316988,7.95759245124776,3.12477411801015,7.5979316496357,10.4725302450397,3.21905622605291,75.6444017180663,9.62377641056443,3.95199108997013,12.2491956684356,8.3847074606297,73447.5951661631,0.010073383607057
"26420",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26420",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26420",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26420",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26420",2010,5820072,21.6474297912466,50.9429264792601,92.8878165056586,78.0366914533016,12.5621856396278,2.58853560574508,12.4511646419494,14.939095048996,2.09925238038292,64.2864086561129,17.2099136574255,6.28738330041278,33.9175280133991,7.06876478749376,58383.4119266055,0
"26420",2011,5950117,21.6814728180975,50.9660398274521,92.583632303927,78.6033660178447,12.1442033324723,2.49086959130383,12.9266976767011,15.3629222248907,2.06700137156967,65.047111107227,17.1331541211711,6.39110185564418,34.5278241755582,7.41636769607296,60023.9899082569,0.0223442252948074
"26420",2012,6074723,21.8365841537137,50.9603153921586,92.0576790710046,78.8844939596423,11.9225587405385,2.47820089903688,13.2997265060481,15.7767801099737,2.05327880793906,65.9237570832448,17.1214211742659,6.52279786255275,34.9444039999848,7.94232092899536,60182,0.0437539260682686
"26420",2013,6201839,21.9062120122757,50.7997385936655,91.6616532072216,79.3163115166324,11.5382498320256,2.38531185669283,13.8223026911856,16.3296069278806,2.0506981880697,66.1347763945501,17.134689629963,6.63144249633052,35.2618359489822,8.33834679277843,60497.6642201835,0.0655948929841418
"26420",2014,6342797,22.1124213812928,50.7035776172562,92.0986330691856,79.6614618913391,11.2842156701531,2.37648371846048,13.8224891636923,16.2721859772589,2.01918806482377,65.9843515565767,17.1195034461926,6.79080088799941,35.545693784619,7.9013669308144,61502.3623853211,0.0898141809929499
"26420",2015,6485529,22.3191199977673,50.7297708482994,92.7424174442475,80.0056066205239,10.9362764702771,2.32778123419077,13.4977578236101,15.867281389074,1.97764900904768,66.0323737971105,17.0036201518797,6.9679701378253,35.7569836785866,7.25758255575254,61868.621671258,0.114338276227511
"26900",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26900",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26900",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26900",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26900",2010,2000324,5.39162655649785,52.5479872260694,91.9077287195175,82.8937875564159,9.63397704571859,1.07622405170362,9.73975355992329,12.2317413079081,2.11725700436529,80.5351919489043,13.1965794541284,1.90140352262933,5.15413008092689,8.0922712804825,51996.0953488372,0
"26900",2011,2024099,5.54488688547349,52.3276282434802,91.3391821148301,83.2390358870786,9.51032622416196,1.07641281380012,10.2180091981667,12.8245815545584,2.22662033823444,80.2939072644174,13.1726420002184,1.95155815007072,5.42144835801016,8.66081788516986,52399.6860465116,0.011885574536925
"26900",2012,2045792,5.59900517745695,52.2764288842658,90.6990874877509,83.0725221821182,9.30396188859865,1.13980135810483,10.7065054023087,13.4679217144265,2.32570075550203,79.9589600995605,13.2996639932114,1.9953746030877,5.6164990869062,9.20701244811749,51924.1023255814,0.0227303176885345
"26900",2013,2066452,5.8446554771173,51.9571226430616,90.2807053681527,83.2943931434168,9.08749653996319,1.12482293322081,11.3855830186232,14.1791224765927,2.42459055424467,79.4277895155561,13.500053763649,2.08417142038625,5.78393328274743,9.61486442974249,51491.4906976744,0.0330586444995911
"26900",2014,2085371,5.89194920232419,51.8563843076364,91.012772057906,83.5385406241863,8.94562209793845,1.13563375533658,11.5986146829509,14.4781728526962,2.46987226733277,79.2206715735473,13.5566585034509,2.21361129506452,5.89626742675524,8.98722794209398,51731.8906976744,0.042516612308806
"26900",2015,2104689,5.84338113612035,51.9304277259016,91.9827760851112,83.7039142125036,8.83715171220071,1.12048411903136,11.3196982071936,14.2128492618149,2.49922910225691,79.0229070423231,13.713325104089,2.37063114787981,5.98668895974655,8.01722391488879,52409.8790697674,0.0521740478042557
"27260",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27260",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27260",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27260",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27260",2010,1442852,7.32535284284182,50.6247349000452,91.258417367195,80.9251445054656,10.6915892274468,1.20155941149889,9.80577973347232,12.9978161308298,2.3536717556617,71.1487710451245,21.6302618702403,3.134858599496,6.34592376764907,8.74158263280499,53370.195035461,0
"27260",2011,1458624,7.52421460225528,50.5447599929797,90.0755072227808,80.9562056431267,10.5058571640121,1.25889338170769,10.3725661308192,13.6331120974288,2.35043438199289,71.1957821206836,21.4544351388706,3.21800059508139,6.65071025843535,9.92449277721916,53817.524822695,0.0109311280713476
"27260",2012,1474419,7.67970298809226,50.2526757997557,89.0398375201495,80.8619430433276,10.2144764819227,1.32676043919673,11.259767203217,14.4482251653024,2.39707979889027,71.1584032761379,21.4693945886481,3.24403897399586,6.89310318166003,10.9601624798505,52955.2872340426,0.0218781967935727
"27260",2013,1489131,7.80837951798734,49.74364243307,88.3918006758674,80.7468437632418,10.2339136046459,1.35066062018721,11.790059504503,15.2101842618279,2.46794942822357,71.1238677456852,21.4567226120469,3.295284968213,7.09106331142122,11.6081993241325,52597.3226950355,0.0320746687809976
"27260",2014,1504697,7.87241550956771,49.2605488015195,88.87939197096,80.8752038450266,10.0223115351463,1.32640770866161,12.1546292044179,15.5974535737095,2.51073804227695,71.029064655542,21.3786992995932,3.31527237709652,7.33028576517399,11.12060802904,52467.8829787234,0.0428630240662244
"27260",2015,1525388,8.08017370006844,49.1504456571049,89.9108597541076,81.0428053714858,9.81275924551655,1.36298253296866,12.0395743246964,15.5178906612613,2.51057435878609,70.9171586507826,21.3383021893446,3.3967395836338,7.57878408640949,10.0891402458923,52956.0531914894,0.0572033722100396
"28140",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28140",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28140",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28140",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28140",2010,2118050,5.76648332192347,53.487358655367,93.0830153827747,82.2801885696749,9.52650678690305,1.37686522981044,8.48452052595548,11.1097213946791,2.3018342343193,80.6376293288638,11.717677250301,2.11948159864026,7.34035121928189,6.91698461722525,56995.4233576642,0
"28140",2011,2136901,5.97304227009113,53.3954076487399,92.5228692745649,82.284238904844,9.58578024906161,1.36594109881553,8.80727338327793,11.5127264669725,2.35074062860189,80.5079821199017,11.825735258676,2.14974741459712,7.57729791880859,7.47699033521577,57998.1897810219,0.008900167606997
"28140",2012,2153644,5.95191220090228,53.2910731764396,92.0862758278008,82.2736029724504,9.60467110627383,1.34138539145746,9.35581739600417,12.1095964328366,2.41279431512358,80.5163154634656,11.7884761826931,2.20110835402694,7.74982898752069,7.9135384404812,58062.7322404372,0.0168050801444725
"28140",2013,2169512,6.00356209138276,52.9736641235448,91.9792169289577,82.6117811747527,9.31443089505843,1.28284849311735,9.59628875064992,12.4682354833714,0.712879209702458,34.1715455365078,3.26812799376081,1.35455918197272,4.0787521802138,8.02055260446737,57629.3551912568,0.0242968768442671
"28140",2014,2186131,6.0970728652583,52.6839425450716,92.4214615574682,82.7248088518026,9.22846032557061,1.27108892376532,9.80791411859582,12.6574896472352,2.3933606906448,34.2596998075596,3.28168106119899,1.40412450123071,4.15376567095019,7.5783097279671,58246.8961748634,0.0321432449658884
"28140",2015,2200018,6.12549533685633,52.513706706036,93.2908874089178,82.7196798844373,9.1074704843324,1.22687046196895,9.7894148138788,12.6531630650295,2.39861673859032,34.2415665690008,3.28049879591894,1.47479675166294,4.21431142836104,6.70893077438798,58785.9945255474,0.0386997474091735
"29820",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29820",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29820",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29820",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29820",2010,1983509,21.5569982288964,52.1769248337164,90.6654656346431,77.3914501018145,11.9033683739272,3.75958258823126,9.66315418785597,12.1961457195304,2.71750720566431,70.4404891533136,9.83818954186747,8.06584638637889,27.7053824812491,9.33453436535692,59245.9705882353,0
"29820",2011,2015783,21.4710115126479,51.8744825211841,89.2122109986441,77.6050917683104,11.6713115449431,3.76494270464628,10.5928232354375,13.3927347834564,2.79152071428323,70.0272938604999,9.96415234179473,8.24902472141098,28.2305201006259,10.7877890013559,58523.0529411765,0.0162711638817873
"29820",2012,2041938,21.3688172706517,51.804070446801,87.656859221687,77.6343077997471,11.4552306191471,3.83281725498032,11.750727446181,14.6622136911111,2.85694276711634,69.2320431374508,10.0602772464198,8.41568514812889,28.5893300384243,12.343140778313,56584.2725490196,0.0294573909168045
"29820",2013,2062627,21.3608665066442,51.3596011300153,86.9653404457619,78.2034404669385,10.8810594450669,3.78434845466485,12.5269328870416,15.4861740392228,2.94386721399458,67.3533858521197,10.2229466597693,8.60285470906761,28.9322313729045,13.0346595542381,54938.6607843137,0.0398878956435287
"29820",2014,2090463,21.3456540488877,50.8551454869089,87.5568639822108,77.7904353246147,10.9399088622951,4.05758260251437,12.9269646485013,16.0011272622381,2.99656104891596,65.7533845851374,10.3330864023903,8.76338610154784,29.2310932075813,12.4431360177893,54369.1529411765,0.0539216106405365
"29820",2015,2122176,21.4275347567779,50.4120299164631,88.8377118895655,77.8740340574957,10.6806294576887,4.05936284266715,12.9080868881752,15.9334110837178,3.00743199433035,64.6665146057632,10.4556573064628,8.92808532374318,29.4939563448083,11.1622881104345,53912.2745098039,0.0699099424303091
"31080",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31080",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31080",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31080",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31080",2010,13362890,33.7860971691004,50.8744141424497,91.3503641371957,72.9291433739259,11.5525219694243,6.0531251772633,11.7763648956176,14.1864655923981,2.66194662980837,54.0233072411731,6.9645689817098,14.5064140167284,43.2144196876574,8.54718796418359,64892.4572663784,0
"31080",2011,13424974,33.7449368617027,51.0441584467873,90.2753419356901,73.0617265404015,11.2978002862426,6.03263901293217,12.2631724724383,14.7825984392968,2.69204245758688,55.2005958149342,6.86978806811842,14.5839339726096,43.584185541067,9.62798748602801,65719.2870924817,0.0046460009773335
"31080",2012,13522587,33.5346335727032,51.2009869117499,89.3390910226425,73.0473347962191,11.1454303159595,6.0596600561712,12.929237001766,15.6164746730785,2.69990498119923,55.9061156271355,6.79379953702646,14.7131980367366,43.79174117349,10.5612830699775,65500.1762554041,0.0119507831015596
"31080",2013,13610583,33.3452872665337,51.1847141301736,88.7791017188387,73.2719658077835,10.8205792654143,5.98357784526938,13.4988390945487,16.3063592500042,2.7020811672799,56.1158611280648,6.70799856993635,14.8271504167015,43.9826038164567,11.1297486221055,65147.8047238856,0.0185358855756502
"31080",2014,13736358,33.1956257983375,51.187396251612,89.2411887216707,73.4656380606854,10.6042755583394,5.92218431552235,13.8752424623761,16.8296926885569,2.70531679503403,56.2100553217964,6.65770555048143,14.9560839343296,44.1952156459522,10.6711388399726,65428.2514133688,0.0279481459474709
"31080",2015,13836688,33.0646177755833,51.1985165814247,90.3524602682166,73.8994464137661,10.2472242201313,5.70706294743366,13.6526729373388,16.6995706992887,2.6732986969136,56.1332069278428,6.60107379020182,15.1440692093368,44.287468879836,9.56202071162478,65737.5561853951,0.0354562523525974
"31140",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31140",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31140",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31140",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31140",2010,1356054,4.08752158837332,51.711215040109,91.3774998081571,81.7017396062399,10.2971725314774,2.47015340097076,11.0045372824386,13.7911771950085,3.0716328405801,83.0703858400919,12.5726389214589,1.4067742877496,3.38641993607924,8.62161527133088,49714.2477876106,0
"31140",2011,1368420,4.30240715569781,51.793016763859,90.6243304132744,82.1657890852224,9.7073613364318,2.33948816883705,11.2522437555721,14.0815152511656,3.12396778766753,82.8548037883106,12.5627244559419,1.46197724382865,3.56342036801567,9.37566958672558,50804.5427728614,0.00911910587631466
"31140",2012,1379586,4.47032660522795,51.7683565939347,90.1059114995503,82.3038370931569,9.60945066128534,2.31168430239217,11.7322741750061,14.6262467870796,3.13579581120713,82.7033327389521,12.6191297244246,1.50458043210064,3.70667830784018,9.8940885004497,51470.2352941177,0.0173532912406143
"31140",2013,1389244,4.56701630527107,51.5395423698069,89.9045044001879,82.7754388717893,9.19046020713424,2.17544815741511,11.8714469164524,14.9511542248878,3.06562418120935,82.6440636777989,12.6214333839124,1.53507404026938,3.82982161520942,10.0954955998121,51477.6312684366,0.0244754264948151
"31140",2014,1398327,4.66092695056307,51.3482182636822,90.7389521456414,82.8178622024748,9.09469558980124,2.01784246460234,11.7137981316244,14.8794252703409,3.04056204307004,82.401253426416,12.6563130798447,1.58661135771533,3.94244064514237,9.26104785435862,52425.3156342183,0.0311735373370087
"31140",2015,1407526,4.65241849884123,51.3027112820651,91.7895319526328,82.7971861265795,8.87894056663962,1.92946602762578,11.4123377472246,14.6775921013182,3.01820357137275,82.1821623188488,12.6777036445508,1.65465106861259,4.02916528717764,8.20968653427256,53127.2890855457,0.0379571904953638
"32820",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32820",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32820",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32820",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32820",2010,1407338,4.65339527533542,49.6013750783394,88.783547100929,81.2797998774992,11.3130925193521,1.61799077407133,16.0711929898859,19.2403952710721,3.03722346728362,50.0302450441898,44.6302039737433,1.7205557584603,4.36509722611057,10.9030953403324,45656.7620481928,0
"32820",2011,1417349,4.68967064569136,49.5740992514899,88.2608981120713,81.5891237091218,11.268327137494,1.54639323130718,16.3408868951825,19.4036209148206,3.00462342020208,49.7951616715431,44.7097553954601,1.75452171624632,4.60899129289963,11.4048158369984,46273.2891566265,0.0071134297517725
"32820",2012,1424445,4.69902312830611,49.5577575827779,87.8432873125893,81.5840450842258,11.315783059367,1.48696390524029,16.1742044094367,19.4243202089235,2.99829056228917,49.361135951195,44.9066670878833,1.75913896289432,4.75621677214634,11.834271315508,46346.8765060241,0.0121555731458967
"32820",2013,1429009,4.79961987643185,49.4392967434075,87.4278502261526,82.1262317452164,10.9280521676211,1.4115263094914,16.4475375592456,19.7305435445123,2.6195076448084,35.2653607500023,38.8002125249036,1.64293401930989,4.04473708703024,12.2581559501556,46196.593373494,0.0153985751823656
"32820",2014,1433176,4.76675579272888,49.4394966145121,87.9257907402195,82.5793181716691,10.5165144406549,1.38213645776932,16.6313055060928,19.9746098874109,2.96069708116798,34.92243081101,38.973940534868,1.66583978520433,4.11518075937638,11.7655939885228,46413.1807228916,0.018359484359834
"32820",2015,1436145,4.84247760497721,49.3730786236766,89.1316569006594,83.0051815102236,10.0172269513176,1.33350072590163,16.1479476654516,19.7817932033325,2.98242865448823,34.6646384592085,39.0983277454575,1.71070936430514,4.183022187871,10.5606443641851,46330.2891566265,0.0204691410307971
"33100",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33100",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33100",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33100",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33100",2010,5545621,37.6261919088953,51.2068711511299,91.0675423188927,77.8827131713473,10.094058050487,3.88265972377124,11.5531209940239,14.5464222311622,3.10491827696123,70.9029855628432,20.6423748575678,2.24988898447983,40.2697130763173,8.88851309852583,54895.5078969244,0
"33100",2011,5593915,37.7581890321894,51.4380357942514,89.6194473232479,78.0757562279727,9.93196464372448,3.7746282523063,12.3718431009409,15.4741490172804,3.08891000310158,71.3876005623968,20.7569679017289,2.27594262694374,40.8418673147518,10.3436018113921,54711.5621890547,0.00870849270081746
"33100",2012,5667761,37.9162776976658,51.5599369839342,88.5092760750317,77.8391623958738,9.89645971310364,3.93631661603233,13.2424291885279,16.3224683256757,3.14215789974207,71.8254503850815,20.8806946693765,2.30350685217672,41.2915460620164,11.4456267516754,54038.3933609958,0.0220245848030365
"33100",2013,5743417,38.0838096902941,51.4243872593615,87.9066293934001,77.7183778576412,9.83021253724046,3.94932302495187,13.9961243803123,17.0362036397496,3.16708677081953,71.7230419800617,20.9956438649675,2.31318793324601,41.7338124325641,12.0367666720432,53753.4788381743,0.0356670605510185
"33100",2014,5849388,38.3997436996828,51.2923403268855,88.596705189729,77.851523851726,9.58745759385426,4.00676241685455,14.3412652913433,17.4038417694296,3.1092483521353,71.747997448622,21.1186645166982,2.35799476799966,42.21031824184,11.327406529309,54142.667219917,0.0547760115593907
"33100",2015,5935609,38.6169304615584,51.2712680366918,89.8992852743968,77.7622629287071,9.46470117893547,4.06091327781193,14.2747404352275,17.2752442588452,3.07385476368137,71.5962654211219,21.2085762893075,2.39064439723034,42.6236062382141,10.0236375461596,54555.7659751037,0.0703235940573653
"33340",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33340",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33340",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33340",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33340",2010,1639669,6.50112919131849,53.9327144685909,92.146117522647,79.409908097305,9.44287536081977,4.05652945807965,10.3978513346291,13.1716999589551,3.71770156049788,76.0807186084509,15.5839354772213,2.70681863229713,8.50969152920498,7.853882477353,54259.9153674833,0
"33340",2011,1648080,6.62170525702636,53.896291442163,91.4572924647583,79.31333776273,9.50976663754187,4.01753859035969,10.9243229697587,13.6259010484928,3.7655332265424,76.2974544318237,15.59958958303,2.73624284015339,8.87837441143634,8.54270753524165,54958.4320712695,0.00512969385894348
"33340",2012,1655714,6.65567845654503,53.8644959213971,90.9755778857115,79.1537586201482,9.58718607199069,4.07802531113465,11.508982831576,14.2965091797255,3.85386606624091,76.4810083746348,15.6276038615365,2.77618072928054,9.1191090369472,9.02442211428849,54882.8329621381,0.00978551158800953
"33340",2013,1661367,6.66637774796297,53.5202637346234,90.5654360722181,79.1961676137783,9.22458589823922,4.17908896709758,12.1783307360746,14.9592621618222,3.90040249986908,76.1832366358547,15.6118429582386,2.83984778799627,9.32830644884604,9.43456392778185,54540.9643652561,0.0132331586436043
"33340",2014,1665935,6.67372976736787,53.3404964779538,91.1706846766689,79.4289882258311,8.93364188878918,4.18709901646823,12.3858016069054,15.1869659980732,3.94661256291512,75.8479650166423,15.597374387356,2.94137034157995,9.49632320588739,8.82931532333109,55088.855233853,0.0160190867790999
"33340",2015,1670391,6.79757014974338,53.2853685155152,92.2777794788748,79.5147758219483,8.67882322162895,4.21561658318322,11.9999735989957,14.842097089843,3.93722188397806,75.6418791169253,15.6602282339883,3.07407810506642,9.67295220101162,7.72222052112517,55362.579064588,0.018736708445424
"33460",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33460",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
